src_gpu,dst_gpu,num_bytes,peer_access,warmup_iterations,measured_iterations,bandwidth_gbps_n,bandwidth_gbps_mean,bandwidth_gbps_std,bandwidth_gbps_ci95_halfwidth,bandwidth_gbps_min,bandwidth_gbps_max,bandwidth_gbps_p50,bandwidth_gbps_p95,latency_us_n,latency_us_mean,latency_us_std,latency_us_ci95_halfwidth,latency_us_min,latency_us_max,latency_us_p50,latency_us_p95
1,2,16777216,0,5,50,5,38.1386661394485,0.08601364775457883,0.1067829281441124,37.9997827258517,38.22886490230873,38.16981336209986,38.21715063364803,5,409.69087982177734,0.9255218272373862,1.149002900745322,408.72257232666016,411.18656158447266,409.35489654541016,410.91737365722656
1,2,67108864,0,5,50,5,39.55518588933782,0.047304541727178344,0.05872693010946686,39.495320007069814,39.62049830708459,39.5554225452968,39.61152591090424,5,1580.07275390625,1.889339695333899,2.3455489936004845,1577.4662780761719,1582.4659729003906,1580.0614929199219,1582.1958923339844
1,2,268435456,0,5,10,5,39.86639550924635,0.11810368498615564,0.1466215843259617,39.77826965133985,40.07408961477791,39.82659243016415,40.02615786239546,5,6270.989532470703,18.510612165115905,22.980276041436483,6238.444900512695,6284.838485717773,6277.212905883789,6283.565521240234
1,2,1073741824,0,5,10,5,40.30850706224734,0.05627213037210966,0.06985987701842623,40.2493845380481,40.37818816312083,40.30005883036237,40.373251426954546,5,24808.697509765625,34.62588798668051,42.98682599019247,24765.846252441406,24845.10040283203,24813.85955810547,24843.617553710938
1,3,1048576,0,5,50,5,17.366122881703927,0.1510195376513935,0.18748546141652697,17.134887794513205,17.5323897631732,17.388140048902446,17.51662702791782,5,56.23718452453613,0.49131511313104,0.6099504879886395,55.70047855377197,56.99264049530029,56.16256237030029,56.869760513305664
1,3,4194304,0,5,50,5,31.506182747297576,0.12430226004403458,0.15431689794514414,31.297029594031073,31.60625519890489,31.552990265948726,31.601316475169604,5,123.98515129089355,0.49108781922879235,0.6096683105776715,123.5910415649414,124.81216430664062,123.7996768951416,124.65677070617676
1,3,16777216,0,5,50,5,38.05365294373653,0.06535338905761998,0.08113394129761875,37.97932908254143,38.15072909713077,38.05083483773168,38.13553304524972,5,410.6054382324219,0.7046946413477947,0.8748536914198807,409.5596694946289,411.4080047607422,410.63488006591797,411.3359375
1,3,67108864,0,5,50,5,39.560640477940545,0.08490884454571446,0.10541135369348381,39.42801273671126,39.64602756676572,39.56074438331116,39.64120839471895,5,1579.8589172363281,3.395273467337995,4.2151129751739225,1576.4505004882812,1585.1673889160156,1579.8489379882812,1584.2176208496094
1,3,268435456,0,5,10,5,40.01794376291585,0.0512268375785538,0.06359632289760238,39.959162828222915,40.07994951844248,40.02789297204968,40.07399122110962,5,6247.20573425293,7.997487539173647,9.92860039683124,6237.532806396484,6256.3873291015625,6245.644760131836,6255.96809387207
1,3,1073741824,0,5,10,5,40.31217993173201,0.07269726713330299,0.09025110846035005,40.239936515998586,40.39796084487315,40.28288003414603,40.39469299695878,5,24806.463012695312,44.713480160034834,55.51021801360614,24753.724670410156,24850.933837890625,24824.441528320312,24848.641967773438
1,4,1048576,0,5,50,5,17.88764682989805,0.04831937105665448,0.05998680514321951,17.83027027921176,17.9456050135534,17.901182500720026,17.93953700993506,5,54.59455966949463,0.14751354702814046,0.18313289697390533,54.41792011260986,54.76992130279541,54.55296039581299,54.76032066345215
1,4,4194304,0,5,50,5,31.26451275614162,0.25222685373232856,0.31313079611463196,30.957484928065796,31.546302555381438,31.21875076217653,31.53607978785942,5,124.9484806060791,1.0078631584090127,1.2512267765990501,123.8259220123291,126.18111610412596,125.12512207031251,126.06156539916992
